#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,_result,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:22:37.182293213Z,86.342,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:22:38.474537633Z,86.347,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:22:39.767274657Z,86.351,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:22:41.059670018Z,86.356,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:22:42.343541545Z,86.36,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:22:43.619365444Z,86.365,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:22:44.921275736Z,86.369,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:22:46.255343047Z,86.373,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:22:47.589273947Z,86.378,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:22:48.890062399Z,86.382,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:22:50.174217095Z,86.387,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:22:51.4582145Z,86.391,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:22:52.750611217Z,86.396,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:22:54.026440813Z,86.4,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:22:55.393936317Z,86.404,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:22:56.678127707Z,86.409,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:22:58.112575113Z,86.414,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:22:59.480027214Z,86.418,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:00.764231942Z,86.423,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:02.048355331Z,86.427,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:03.332443751Z,86.432,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:04.617328527Z,86.436,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:05.901576139Z,86.44,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:07.27719471Z,86.445,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:08.561342502Z,86.449,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:09.853804321Z,86.454,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:11.19669633Z,86.458,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:12.530961616Z,86.463,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:13.81485273Z,86.467,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:15.098938815Z,86.471,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:16.449761659Z,86.476,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:17.742063635Z,86.48,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:19.026378Z,86.485,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:20.335721012Z,86.489,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:21.661049955Z,86.494,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:22.962762002Z,86.498,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:24.288606648Z,86.502,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:25.572688907Z,86.507,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:26.856947648Z,86.511,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:28.140980265Z,86.516,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:29.475444557Z,86.52,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:30.759319052Z,86.525,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:32.043487503Z,86.529,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:33.327807807Z,86.533,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:34.637019836Z,86.537,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:35.946267179Z,86.542,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:37.280367523Z,86.547,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:38.606275955Z,86.551,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:39.890771264Z,86.555,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:41.199563252Z,86.56,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:42.492620938Z,86.564,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:43.776719082Z,86.569,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:45.069456941Z,86.573,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:46.353470616Z,86.577,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:47.629275842Z,86.582,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:49.013308583Z,86.586,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:50.355999043Z,86.591,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:51.640260611Z,86.595,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:52.949282085Z,86.6,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:54.233563047Z,86.604,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:55.525966407Z,86.608,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:56.810169897Z,86.613,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:58.094177177Z,86.617,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:23:59.378364191Z,86.621,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:00.67904975Z,86.626,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:01.980680049Z,86.63,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:03.273607541Z,86.634,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:04.599350165Z,86.639,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:05.975811333Z,86.643,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:07.259403444Z,86.648,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:08.543659887Z,86.652,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:09.836074466Z,86.657,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:11.12841816Z,86.661,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:12.42077305Z,86.665,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:13.788380007Z,86.67,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:15.081002904Z,86.674,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:16.37367211Z,86.679,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:17.824613Z,86.683,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:19.150763206Z,86.688,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:20.434877118Z,86.692,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:21.763888991Z,86.697,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:23.061855294Z,86.701,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:24.345608083Z,86.705,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:25.638184149Z,86.71,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:26.922257424Z,86.714,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:28.206319261Z,86.718,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:29.49053974Z,86.723,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:30.85834642Z,86.727,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:32.234092022Z,86.732,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:33.568295241Z,86.736,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:34.861228921Z,86.741,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:36.145270373Z,86.745,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:37.42927473Z,86.749,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:38.830477163Z,86.754,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:40.131222484Z,86.758,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:41.415425037Z,86.763,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:42.750010459Z,86.767,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:44.084205146Z,86.772,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:45.418252227Z,86.776,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:46.718971331Z,86.78,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:48.011594644Z,86.785,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:49.303858413Z,86.789,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:50.596370592Z,86.793,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:51.880528113Z,86.798,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:53.165076899Z,86.802,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:54.449006341Z,86.806,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:55.73305253Z,86.81,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:57.068170635Z,86.815,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:58.418842706Z,86.819,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:24:59.74479976Z,86.824,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:01.045663107Z,86.828,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:02.329977471Z,86.832,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:03.614001717Z,86.837,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:04.898662566Z,86.841,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:06.182275587Z,86.845,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:07.508355425Z,86.85,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:08.784076369Z,86.854,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:10.134878187Z,86.858,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:11.51093898Z,86.863,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:12.953600159Z,86.868,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:14.238301823Z,86.872,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:15.522484583Z,86.876,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:16.80639119Z,86.881,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:18.124098525Z,86.885,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:19.408142941Z,86.889,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:20.692324308Z,86.894,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:21.984753507Z,86.898,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:23.319662764Z,86.902,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:24.703492445Z,86.907,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:26.037933915Z,86.911,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:27.338729315Z,86.916,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:28.622701711Z,86.92,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:29.906622563Z,86.924,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:31.190716149Z,86.929,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:32.492457909Z,86.933,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:33.793347602Z,86.937,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:35.094052664Z,86.942,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:36.394909779Z,86.946,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:37.829168967Z,86.951,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:39.163170264Z,86.955,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:40.455987128Z,86.96,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:41.773169727Z,86.964,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:43.073984847Z,86.968,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:44.357991391Z,86.972,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:45.731295989Z,86.977,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:47.01801896Z,86.981,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:48.310652104Z,86.985,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:49.695062854Z,86.99,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:51.020504636Z,86.994,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:52.305261551Z,86.999,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:53.589787409Z,87.003,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:54.873920459Z,87.007,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:56.257926303Z,87.012,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:57.542190013Z,87.016,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:25:58.834615091Z,87.02,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:00.127181405Z,87.024,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:01.41123684Z,87.029,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:02.82126609Z,87.033,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:04.22179488Z,87.038,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:05.564391338Z,87.043,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:06.848673219Z,87.047,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:08.132725639Z,87.051,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:09.416689866Z,87.055,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:10.709606013Z,87.06,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:11.993921416Z,87.064,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:13.278059827Z,87.068,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:14.620693393Z,87.072,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:15.938227464Z,87.077,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:17.306038946Z,87.081,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:18.656584086Z,87.086,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:19.949135419Z,87.09,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:21.250032496Z,87.094,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:22.595592391Z,87.099,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:23.876804589Z,87.103,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:25.160954021Z,87.107,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:26.461545929Z,87.112,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:27.754121402Z,87.116,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:29.038947334Z,87.12,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:30.364675135Z,87.124,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:31.723782286Z,87.129,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:33.074979982Z,87.134,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:34.367143657Z,87.138,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:35.668381457Z,87.142,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:36.969119257Z,87.146,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:38.286458524Z,87.151,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:39.570349118Z,87.155,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:40.854411509Z,87.159,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:42.188496048Z,87.163,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:43.473108578Z,87.168,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:44.857089844Z,87.172,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:46.183080791Z,87.177,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:47.467913272Z,87.181,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:48.768564219Z,87.185,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:50.060951574Z,87.189,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:51.353390932Z,87.193,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:52.646110552Z,87.198,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:53.93021545Z,87.202,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:55.222641301Z,87.206,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:56.556686736Z,87.21,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:57.857576803Z,87.215,temp,ptc10
,,1,2026-04-24T17:00:00Z,2026-04-28T15:56:32.24238866Z,2026-04-27T21:26:59.175201939Z,87.219,temp,ptc10
